,Unnamed: 0,date,anzsco_unit_code,anzsco_unit,tech_occupation,Number,total_per_date,Per cent,month_year,Source Name,Source URL
60368,2324,1988-02-01,3131,ICT Support Technicians,Tech,17366.92937,7247304.349,0.2396329522,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60364,2320,1988-02-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,18687.63286,7247304.349,0.2578563278,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60341,2297,1988-02-01,2612,Multimedia Specialists and Web Developers,Tech,1176.37546,7247304.349,0.01623190366,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60345,2301,1988-02-01,2632,ICT Support and Test Engineers,Tech,464.62219,7247304.349,0.006410965617,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60344,2300,1988-02-01,2631,Computer Network Professionals,Tech,7365.24311,7247304.349,0.1016273466,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60343,2299,1988-02-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,9945.71988,7247304.349,0.1372333684,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60346,2302,1988-02-01,2633,Telecommunications Engineering Professionals,Tech,7066.59079,7247304.349,0.09750647205,February 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59932,2612,1988-05-01,2334,Electronics Engineers,Tech,4832.64102,7354833.832,0.06570700482,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59878,2558,1988-05-01,1351,ICT Managers,Tech,9318.89134,7354833.832,0.1267043084,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59906,2586,1988-05-01,2232,ICT Trainers,Tech,3107.77221,7354833.832,0.04225482562,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59914,2594,1988-05-01,2247,Management and Organisation Analysts,Tech,12328.75907,7354833.832,0.1676279757,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59915,2595,1988-05-01,2249,Other Information and Organisation Professionals,Tech,2728.84293,7354833.832,0.03710271357,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59917,2597,1988-05-01,2252,ICT Sales Professionals,Tech,5694.87668,7354833.832,0.07743039218,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59926,2606,1988-05-01,2324,"Graphic and Web Designers, and Illustrators",Tech,12202.53899,7354833.832,0.1659118244,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59977,2657,1988-05-01,2600,ICT Professionals nfd,Tech,3884.43334,7354833.832,0.05281469886,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59978,2658,1988-05-01,2611,ICT Business and Systems Analysts,Tech,7725.70628,7354833.832,0.1050425673,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60033,2713,1988-05-01,3424,Telecommunications Trades Workers,Tech,34411.75143,7354833.832,0.4678793868,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59980,2660,1988-05-01,2613,Software and Applications Programmers,Tech,26475.99801,7354833.832,0.3599809135,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59981,2661,1988-05-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,10034.7861,7354833.832,0.1364379717,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59982,2662,1988-05-01,2631,Computer Network Professionals,Tech,7410.07138,7354833.832,0.1007510373,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59983,2663,1988-05-01,2632,ICT Support and Test Engineers,Tech,455.55639,7354833.832,0.006193972569,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59984,2664,1988-05-01,2633,Telecommunications Engineering Professionals,Tech,6956.87882,7354833.832,0.09458920459,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60002,2682,1988-05-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,19762.0937,7354833.832,0.2686953119,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60006,2686,1988-05-01,3131,ICT Support Technicians,Tech,17117.72442,7354833.832,0.2327411443,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
60007,2687,1988-05-01,3132,Telecommunications Technical Specialists,Tech,7895.24648,7354833.832,0.1073477207,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59979,2659,1988-05-01,2612,Multimedia Specialists and Web Developers,Tech,1186.91019,7354833.832,0.01613782469,May 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59570,2974,1988-08-01,2334,Electronics Engineers,Tech,4750.14876,7353286.392,0.06459899026,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59564,2968,1988-08-01,2324,"Graphic and Web Designers, and Illustrators",Tech,11525.76412,7353286.392,0.1567430331,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59555,2959,1988-08-01,2252,ICT Sales Professionals,Tech,5750.1397,7353286.392,0.07819822857,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59615,3019,1988-08-01,2600,ICT Professionals nfd,Tech,3948.10997,7353286.392,0.0536917748,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59552,2956,1988-08-01,2247,Management and Organisation Analysts,Tech,12888.94372,7353286.392,0.1752814053,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59544,2948,1988-08-01,2232,ICT Trainers,Tech,3229.80239,7353286.392,0.04392325034,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59516,2920,1988-08-01,1351,ICT Managers,Tech,8473.00204,7353286.392,0.1152274179,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59553,2957,1988-08-01,2249,Other Information and Organisation Professionals,Tech,2885.02215,7353286.392,0.03923445921,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59616,3020,1988-08-01,2611,ICT Business and Systems Analysts,Tech,7852.35207,7353286.392,0.1067869746,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59671,3075,1988-08-01,3424,Telecommunications Trades Workers,Tech,35261.31146,7353286.392,0.4795313222,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59618,3022,1988-08-01,2613,Software and Applications Programmers,Tech,26917.85509,7353286.392,0.3660656427,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59619,3023,1988-08-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,10199.2841,7353286.392,0.1387037517,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59620,3024,1988-08-01,2631,Computer Network Professionals,Tech,7503.11006,7353286.392,0.1020375062,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59621,3025,1988-08-01,2632,ICT Support and Test Engineers,Tech,468.03864,7353286.392,0.006365026671,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59622,3026,1988-08-01,2633,Telecommunications Engineering Professionals,Tech,6838.12621,7353286.392,0.09299415045,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59640,3044,1988-08-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,21287.27096,7353286.392,0.2894932936,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59644,3048,1988-08-01,3131,ICT Support Technicians,Tech,17493.83906,7353286.392,0.2379050418,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59645,3049,1988-08-01,3132,Telecommunications Technical Specialists,Tech,8515.3028,7353286.392,0.1158026812,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59617,3021,1988-08-01,2612,Multimedia Specialists and Web Developers,Tech,1206.36694,7353286.392,0.01640582014,August 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59208,3336,1988-11-01,2334,Electronics Engineers,Tech,4957.50278,7508606.914,0.06602426837,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59202,3330,1988-11-01,2324,"Graphic and Web Designers, and Illustrators",Tech,11669.72594,7508606.914,0.15541799,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59193,3321,1988-11-01,2252,ICT Sales Professionals,Tech,5815.07462,7508606.914,0.07744545275,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59253,3381,1988-11-01,2600,ICT Professionals nfd,Tech,3640.44301,7508606.914,0.04848360091,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59190,3318,1988-11-01,2247,Management and Organisation Analysts,Tech,13393.55686,7508606.914,0.1783760558,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59182,3310,1988-11-01,2232,ICT Trainers,Tech,2446.96168,7508606.914,0.03258875725,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59154,3282,1988-11-01,1351,ICT Managers,Tech,7969.22124,7508606.914,0.1061344845,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59191,3319,1988-11-01,2249,Other Information and Organisation Professionals,Tech,2744.75802,7508606.914,0.0365548237,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59254,3382,1988-11-01,2611,ICT Business and Systems Analysts,Tech,7240.43666,7508606.914,0.09642849523,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59309,3437,1988-11-01,3424,Telecommunications Trades Workers,Tech,36323.35953,7508606.914,0.4837563072,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59256,3384,1988-11-01,2613,Software and Applications Programmers,Tech,24834.06899,7508606.914,0.3307413648,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
59283,3411,1988-11-01,3132,Telecommunications Technical Specialists,Tech,8285.60742,7508606.914,0.1103481313,November 1988,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
